product_id,sales_date,units_sold,price
prod_83,2025-05-31,11,111.67
prod_83,2025-06-01,0,58.75
prod_83,2025-06-02,6,91.08
prod_83,2025-06-03,27,141.14
prod_83,2025-06-04,27,73.93
prod_83,2025-06-05,24,76.83
prod_83,2025-06-06,15,133.4
prod_83,2025-06-07,9,155.46
prod_83,2025-06-08,33,88.71
prod_83,2025-06-09,17,137.58
prod_83,2025-06-10,0,54.67
prod_83,2025-06-11,36,37.41
prod_83,2025-06-12,35,45.28
prod_83,2025-06-13,28,159.12
prod_83,2025-06-14,2,114.81
prod_83,2025-06-15,9,116.42
prod_83,2025-06-16,15,109.63
prod_83,2025-06-17,36,70.44
prod_83,2025-06-18,49,156.44
prod_83,2025-06-19,47,94.23
prod_83,2025-06-20,21,162.18
prod_83,2025-06-21,29,147.74
prod_83,2025-06-22,16,195.75
prod_83,2025-06-23,33,78.78
prod_83,2025-06-24,22,72.87
prod_83,2025-06-25,46,76.21
prod_83,2025-06-26,37,11.36
prod_83,2025-06-27,20,86.21
prod_83,2025-06-28,11,165.53
prod_83,2025-06-29,42,39.7
prod_83,2025-06-30,40,61.21
prod_83,2025-07-01,32,156.64
prod_83,2025-07-02,19,90.36
prod_83,2025-07-03,14,121.86
prod_83,2025-07-04,1,56.64
prod_83,2025-07-05,44,70.18
prod_83,2025-07-06,29,112.52
prod_83,2025-07-07,36,177.77
prod_83,2025-07-08,24,111.47
prod_83,2025-07-09,11,189.31
prod_83,2025-07-10,38,196.05
prod_83,2025-07-11,31,146.14
prod_83,2025-07-12,27,92.1
prod_83,2025-07-13,48,118.44
prod_83,2025-07-14,45,178.28
prod_83,2025-07-15,5,34.13
prod_83,2025-07-16,12,163.13
prod_83,2025-07-17,11,191.06
prod_83,2025-07-18,15,191.59
prod_83,2025-07-19,29,64.26
prod_83,2025-07-20,22,165.87
prod_83,2025-07-21,0,85.81
prod_83,2025-07-22,11,138.92
prod_83,2025-07-23,44,124.23
prod_83,2025-07-24,0,169.74
prod_83,2025-07-25,38,144.22
prod_83,2025-07-26,20,21.19
prod_83,2025-07-27,9,177.69
prod_83,2025-07-28,35,75.2
prod_83,2025-07-29,43,197.94
prod_83,2025-07-30,40,102.43
prod_83,2025-07-31,42,44.7
prod_83,2025-08-01,26,102.86
prod_83,2025-08-02,37,185.71
prod_83,2025-08-03,29,98.4
prod_83,2025-08-04,49,141.42
prod_83,2025-08-05,1,40.01
prod_83,2025-08-06,42,121.51
prod_83,2025-08-07,21,66.65
prod_83,2025-08-08,22,121.92
prod_83,2025-08-09,2,21.14
prod_83,2025-08-10,16,151.63
prod_83,2025-08-11,41,80.84
prod_83,2025-08-12,36,45.38
prod_83,2025-08-13,43,99.78
prod_83,2025-08-14,14,18.66
prod_83,2025-08-15,48,166.34
prod_83,2025-08-16,24,172.03
prod_83,2025-08-17,19,105.82
prod_83,2025-08-18,27,17.77
prod_83,2025-08-19,23,131.26
prod_83,2025-08-20,17,31.24
prod_83,2025-08-21,28,105.9
prod_83,2025-08-22,28,151.63
prod_83,2025-08-23,11,32.82
prod_83,2025-08-24,8,99.96
prod_83,2025-08-25,3,69.71
prod_83,2025-08-26,21,43.73
prod_83,2025-08-27,23,37.33
prod_83,2025-08-28,29,21.55
prod_83,2025-08-29,0,149.75
prod_83,2025-08-30,29,75.38
prod_83,2025-08-31,7,101.02
prod_83,2025-09-01,23,86.91
prod_83,2025-09-02,41,151.37
prod_83,2025-09-03,36,187.48
prod_83,2025-09-04,39,71.63
prod_83,2025-09-05,29,83.62
prod_83,2025-09-06,25,120.51
prod_83,2025-09-07,44,181.13
prod_83,2025-09-08,26,14.49
prod_83,2025-09-09,19,46.59
prod_83,2025-09-10,45,178.89
prod_83,2025-09-11,27,188.92
prod_83,2025-09-12,34,26.36
prod_83,2025-09-13,3,70.48
prod_83,2025-09-14,20,198.76
prod_83,2025-09-15,29,135.93
prod_83,2025-09-16,18,44.03
prod_84,2025-03-21,18,154.65
prod_84,2025-03-22,7,73.35
prod_84,2025-03-23,33,12.36
prod_84,2025-03-24,21,15.57
prod_84,2025-03-25,15,103.76
prod_84,2025-03-26,28,95.93
prod_84,2025-03-27,15,24.44
prod_84,2025-03-28,16,71.27
prod_84,2025-03-29,41,194.46
prod_84,2025-03-30,43,66.31
prod_84,2025-03-31,39,79.06
prod_84,2025-04-01,35,26.36
prod_84,2025-04-02,27,115.48
prod_84,2025-04-03,20,191.28
prod_84,2025-04-04,32,54.75
prod_84,2025-04-05,9,161.71
prod_84,2025-04-06,39,91.59
prod_84,2025-04-07,2,124.36
prod_84,2025-04-08,16,144.84
prod_84,2025-04-09,41,25.72
prod_84,2025-04-10,48,193.29
prod_84,2025-04-11,37,164.47
prod_84,2025-04-12,7,195.23
prod_84,2025-04-13,30,11.25
prod_84,2025-04-14,7,114.74
prod_84,2025-04-15,21,164.34
prod_84,2025-04-16,9,127.42
prod_84,2025-04-17,9,104.48
prod_84,2025-04-18,48,144.98
prod_84,2025-04-19,34,161.83
prod_84,2025-04-20,8,194.62
prod_84,2025-04-21,18,75.98
prod_84,2025-04-22,29,83.18
prod_84,2025-04-23,14,196.03
prod_84,2025-04-24,34,59.7
prod_84,2025-04-25,11,35.48
prod_84,2025-04-26,47,53.57
prod_84,2025-04-27,44,86.29
prod_84,2025-04-28,17,70.43
prod_84,2025-04-29,16,39.86
prod_84,2025-04-30,42,23.7
prod_84,2025-05-01,4,21.12
prod_84,2025-05-02,20,95.56
prod_84,2025-05-03,3,164.52
prod_84,2025-05-04,0,101.46
prod_84,2025-05-05,26,189.41
prod_84,2025-05-06,43,135.3
prod_84,2025-05-07,38,179.04
prod_84,2025-05-08,34,146.41
prod_84,2025-05-09,6,149.51
prod_84,2025-05-10,5,85.79
prod_84,2025-05-11,43,95.15
prod_84,2025-05-12,44,53.88
prod_84,2025-05-13,35,157.16
prod_84,2025-05-14,9,156.01
prod_84,2025-05-15,37,119.96
prod_84,2025-05-16,2,122.18
prod_84,2025-05-17,19,142.41
prod_84,2025-05-18,43,69.47
prod_84,2025-05-19,41,180.12
prod_84,2025-05-20,30,198.05
prod_84,2025-05-21,48,193.91
prod_84,2025-05-22,2,174.61
prod_84,2025-05-23,32,73.74
prod_84,2025-05-24,18,134.75
prod_84,2025-05-25,24,104.55
prod_84,2025-05-26,42,45.87
prod_84,2025-05-27,11,101.62
prod_84,2025-05-28,8,57.43
prod_84,2025-05-29,4,115.24
prod_84,2025-05-30,4,155.66
prod_84,2025-05-31,14,97.45
prod_84,2025-06-01,5,93.55
prod_84,2025-06-02,48,138.13
prod_84,2025-06-03,35,165.25
prod_84,2025-06-04,3,11.94
prod_84,2025-06-05,17,34.58
prod_84,2025-06-06,32,93.28
prod_84,2025-06-07,43,133.43
prod_84,2025-06-08,6,186.28
prod_84,2025-06-09,43,11.02
prod_84,2025-06-10,12,187.32
prod_84,2025-06-11,42,49.37
prod_84,2025-06-12,24,13.41
prod_84,2025-06-13,41,82.47
prod_84,2025-06-14,44,102.15
prod_84,2025-06-15,40,163.72
prod_84,2025-06-16,15,90.17
prod_84,2025-06-17,39,102.18
prod_84,2025-06-18,16,13.8
prod_84,2025-06-19,44,182.47
prod_84,2025-06-20,40,30.8
prod_84,2025-06-21,23,148.29
prod_84,2025-06-22,6,67.07
prod_84,2025-06-23,14,20.25
prod_84,2025-06-24,23,104.74
prod_84,2025-06-25,31,23.71
prod_84,2025-06-26,35,58.29
prod_84,2025-06-27,12,93.07
prod_84,2025-06-28,38,119.44
prod_84,2025-06-29,40,61.35
prod_84,2025-06-30,7,49.0
prod_84,2025-07-01,2,187.57
prod_84,2025-07-02,22,163.6
prod_84,2025-07-03,12,174.22
prod_84,2025-07-04,1,33.07
prod_84,2025-07-05,43,196.66
prod_84,2025-07-06,44,121.86
prod_84,2025-07-07,11,118.15
prod_84,2025-07-08,38,73.41
prod_84,2025-07-09,44,171.56
prod_84,2025-07-10,4,82.6
prod_84,2025-07-11,29,169.09
prod_84,2025-07-12,14,109.81
prod_84,2025-07-13,16,160.26
prod_84,2025-07-14,38,43.33
prod_84,2025-07-15,44,177.77
prod_84,2025-07-16,47,75.56
prod_84,2025-07-17,33,184.88
prod_84,2025-07-18,20,19.76
prod_84,2025-07-19,38,14.22
prod_84,2025-07-20,11,167.45
prod_84,2025-07-21,1,163.53
prod_84,2025-07-22,11,93.52
prod_84,2025-07-23,35,185.97
prod_84,2025-07-24,46,89.31
prod_84,2025-07-25,14,95.62
prod_84,2025-07-26,27,56.72
prod_84,2025-07-27,22,92.59
prod_84,2025-07-28,26,11.16
prod_84,2025-07-29,7,153.02
prod_84,2025-07-30,19,57.91
prod_84,2025-07-31,36,49.96
prod_84,2025-08-01,7,77.81
prod_84,2025-08-02,0,32.34
prod_84,2025-08-03,41,163.44
prod_84,2025-08-04,25,34.59
prod_84,2025-08-05,35,74.74
prod_84,2025-08-06,12,25.64
prod_84,2025-08-07,8,144.44
prod_84,2025-08-08,19,196.62
prod_84,2025-08-09,34,18.56
prod_84,2025-08-10,4,76.44
prod_84,2025-08-11,32,112.26
prod_84,2025-08-12,3,37.72
prod_84,2025-08-13,31,98.53
prod_84,2025-08-14,4,156.21
prod_84,2025-08-15,23,67.14
prod_84,2025-08-16,26,15.62
prod_84,2025-08-17,11,147.06
prod_84,2025-08-18,16,196.49
prod_84,2025-08-19,3,95.14
prod_84,2025-08-20,33,71.95
prod_84,2025-08-21,29,172.46
prod_84,2025-08-22,7,144.89
prod_84,2025-08-23,20,108.55
prod_84,2025-08-24,22,175.09
prod_84,2025-08-25,1,60.11
prod_84,2025-08-26,42,144.82
prod_84,2025-08-27,24,103.83
prod_84,2025-08-28,14,122.22
prod_84,2025-08-29,3,101.79
prod_84,2025-08-30,17,38.38
prod_84,2025-08-31,12,60.0
prod_84,2025-09-01,13,168.18
prod_84,2025-09-02,22,45.99
prod_84,2025-09-03,45,28.1
prod_84,2025-09-04,25,106.49
prod_84,2025-09-05,21,110.38
prod_84,2025-09-06,29,172.8
prod_84,2025-09-07,42,85.42
prod_84,2025-09-08,13,141.28
prod_84,2025-09-09,46,124.35
prod_84,2025-09-10,27,101.71
prod_84,2025-09-11,8,77.86
prod_84,2025-09-12,49,26.87
prod_84,2025-09-13,22,181.8
prod_84,2025-09-14,39,63.73
prod_84,2025-09-15,20,25.9
prod_84,2025-09-16,26,131.94
prod_85,2025-03-21,35,11.72
prod_85,2025-03-22,23,126.61
prod_85,2025-03-23,1,54.41
prod_85,2025-03-24,45,111.66
prod_85,2025-03-25,0,32.75
prod_85,2025-03-26,13,65.27
prod_85,2025-03-27,49,177.79
prod_85,2025-03-28,29,150.5
prod_85,2025-03-29,32,136.39
prod_85,2025-03-30,6,163.68
prod_85,2025-03-31,47,150.8
prod_85,2025-04-01,22,192.15
prod_85,2025-04-02,13,118.72
prod_85,2025-04-03,21,48.17
prod_85,2025-04-04,18,167.49
prod_85,2025-04-05,39,19.49
prod_85,2025-04-06,2,62.72
prod_85,2025-04-07,31,134.74
prod_85,2025-04-08,41,79.68
prod_85,2025-04-09,29,196.69
prod_85,2025-04-10,47,45.44
prod_85,2025-04-11,8,41.81
prod_85,2025-04-12,3,66.78
prod_85,2025-04-13,0,35.67
prod_85,2025-04-14,47,33.59
prod_85,2025-04-15,1,80.09
prod_85,2025-04-16,21,10.05
prod_85,2025-04-17,9,76.29
prod_85,2025-04-18,3,196.16
prod_85,2025-04-19,2,113.3
prod_85,2025-04-20,41,77.83
prod_85,2025-04-21,41,189.03
prod_85,2025-04-22,20,18.85
prod_85,2025-04-23,11,165.72
prod_85,2025-04-24,44,36.2
prod_85,2025-04-25,5,198.24
prod_85,2025-04-26,34,62.08
prod_85,2025-04-27,9,136.12
prod_85,2025-04-28,6,118.91
prod_85,2025-04-29,30,126.04
prod_85,2025-04-30,49,11.38
prod_85,2025-05-01,18,114.21
prod_85,2025-05-02,47,195.79
prod_85,2025-05-03,38,52.08
prod_85,2025-05-04,34,96.92
prod_85,2025-05-05,40,122.45
prod_85,2025-05-06,14,115.52
prod_85,2025-05-07,43,166.77
prod_85,2025-05-08,8,14.97
prod_85,2025-05-09,23,35.03
prod_85,2025-05-10,6,72.11
prod_85,2025-05-11,33,156.19
prod_85,2025-05-12,23,187.38
prod_85,2025-05-13,8,91.25
prod_85,2025-05-14,10,80.0
prod_85,2025-05-15,45,181.59
prod_85,2025-05-16,16,34.23
prod_85,2025-05-17,49,147.18
prod_85,2025-05-18,12,38.64
prod_85,2025-05-19,47,98.82
prod_85,2025-05-20,43,93.03
prod_85,2025-05-21,5,13.05
prod_85,2025-05-22,38,22.44
prod_85,2025-05-23,31,114.09
prod_85,2025-05-24,35,144.65
prod_85,2025-05-25,36,17.31
prod_85,2025-05-26,24,73.72
prod_85,2025-05-27,18,17.61
prod_85,2025-05-28,19,57.62
prod_85,2025-05-29,8,178.71
prod_85,2025-05-30,34,55.72
prod_85,2025-05-31,5,132.55
prod_85,2025-06-01,28,170.48
prod_85,2025-06-02,26,116.11
prod_85,2025-06-03,31,199.65
prod_85,2025-06-04,0,100.3
prod_85,2025-06-05,3,46.22
prod_85,2025-06-06,28,45.84
prod_85,2025-06-07,19,87.73
prod_85,2025-06-08,36,57.18
prod_85,2025-06-09,24,14.87
prod_85,2025-06-10,39,134.71
prod_85,2025-06-11,25,144.29
prod_85,2025-06-12,13,67.39
prod_85,2025-06-13,16,159.0
prod_85,2025-06-14,48,141.21
prod_85,2025-06-15,16,113.91
prod_85,2025-06-16,35,148.49
prod_85,2025-06-17,6,98.17
prod_85,2025-06-18,9,29.79
prod_85,2025-06-19,5,99.85
prod_85,2025-06-20,8,17.34
prod_85,2025-06-21,39,67.94
prod_85,2025-06-22,18,157.64
prod_85,2025-06-23,16,159.83
prod_85,2025-06-24,28,114.56
prod_85,2025-06-25,3,85.11
prod_85,2025-06-26,45,115.72
prod_85,2025-06-27,20,99.42
prod_85,2025-06-28,24,108.53
prod_85,2025-06-29,17,22.91
prod_85,2025-06-30,22,147.27
prod_85,2025-07-01,28,96.27
prod_85,2025-07-02,10,64.64
prod_85,2025-07-03,7,119.07
prod_85,2025-07-04,27,18.65
prod_85,2025-07-05,24,79.27
prod_85,2025-07-06,16,48.15
prod_85,2025-07-07,27,74.03
prod_85,2025-07-08,6,161.58
prod_85,2025-07-09,8,36.87
prod_85,2025-07-10,3,120.11
prod_85,2025-07-11,8,183.41
prod_85,2025-07-12,23,65.79
prod_85,2025-07-13,35,123.12
prod_85,2025-07-14,35,75.64
prod_85,2025-07-15,12,71.08
prod_85,2025-07-16,11,155.67
prod_85,2025-07-17,42,122.84
prod_85,2025-07-18,36,137.57
prod_85,2025-07-19,17,70.86
prod_85,2025-07-20,27,50.12
prod_85,2025-07-21,24,165.2
prod_85,2025-07-22,42,48.85
prod_85,2025-07-23,42,103.71
prod_85,2025-07-24,25,158.88
prod_85,2025-07-25,3,48.7
prod_85,2025-07-26,9,180.04
prod_85,2025-07-27,41,27.81
prod_85,2025-07-28,37,189.3
prod_85,2025-07-29,20,110.19
prod_85,2025-07-30,49,133.94
prod_85,2025-07-31,31,140.13
prod_85,2025-08-01,47,189.17
prod_85,2025-08-02,13,172.35
prod_85,2025-08-03,10,37.73
prod_85,2025-08-04,34,42.21
prod_85,2025-08-05,31,133.53
prod_85,2025-08-06,41,147.65
prod_85,2025-08-07,49,89.47
prod_85,2025-08-08,25,128.93
prod_85,2025-08-09,23,24.01
prod_85,2025-08-10,10,145.27
prod_85,2025-08-11,38,133.08
prod_85,2025-08-12,49,51.67
prod_85,2025-08-13,10,141.45
prod_85,2025-08-14,5,90.79
prod_85,2025-08-15,34,142.66
prod_85,2025-08-16,18,177.73
prod_85,2025-08-17,6,54.42
prod_85,2025-08-18,35,179.08
prod_85,2025-08-19,43,127.46
prod_85,2025-08-20,27,61.77
prod_85,2025-08-21,16,128.37
prod_85,2025-08-22,1,92.39
prod_85,2025-08-23,47,92.49
prod_85,2025-08-24,43,90.88
prod_85,2025-08-25,33,109.37
prod_85,2025-08-26,36,61.24
prod_85,2025-08-27,30,187.25
prod_85,2025-08-28,38,179.09
prod_85,2025-08-29,47,181.56
prod_85,2025-08-30,9,107.38
prod_85,2025-08-31,8,95.53
prod_85,2025-09-01,39,38.92
prod_85,2025-09-02,1,42.48
prod_85,2025-09-03,7,135.74
prod_85,2025-09-04,13,48.28
prod_85,2025-09-05,27,177.39
prod_85,2025-09-06,6,177.21
prod_85,2025-09-07,9,147.43
prod_85,2025-09-08,12,21.32
prod_85,2025-09-09,28,54.73
prod_85,2025-09-10,31,108.05
prod_85,2025-09-11,46,182.61
prod_85,2025-09-12,5,143.61
prod_85,2025-09-13,45,126.58
prod_85,2025-09-14,30,114.81
prod_85,2025-09-15,41,129.97
prod_85,2025-09-16,12,116.28
prod_86,2025-03-21,11,11.03
prod_86,2025-03-22,4,62.56
prod_86,2025-03-23,46,146.67
prod_86,2025-03-24,40,178.43
prod_86,2025-03-25,46,33.19
prod_86,2025-03-26,45,156.74
prod_86,2025-03-27,33,161.9
prod_86,2025-03-28,5,98.3
prod_86,2025-03-29,24,59.44
prod_86,2025-03-30,30,30.23
prod_86,2025-03-31,39,20.18
prod_86,2025-04-01,20,42.1
prod_86,2025-04-02,1,57.09
prod_86,2025-04-03,14,159.07
prod_86,2025-04-04,22,32.16
prod_86,2025-04-05,24,31.14
prod_86,2025-04-06,47,109.1
prod_86,2025-04-07,10,113.95
prod_86,2025-04-08,48,35.54
prod_86,2025-04-09,32,155.42
prod_86,2025-04-10,1,73.13
prod_86,2025-04-11,14,178.56
prod_86,2025-04-12,16,17.75
prod_86,2025-04-13,27,20.65
prod_86,2025-04-14,28,64.76
prod_86,2025-04-15,6,140.71
prod_86,2025-04-16,48,148.81
prod_86,2025-04-17,1,175.49
prod_86,2025-04-18,36,19.13
prod_86,2025-04-19,20,74.71
prod_86,2025-04-20,32,189.25
prod_86,2025-04-21,4,176.15
prod_86,2025-04-22,13,73.02
prod_86,2025-04-23,20,183.5
prod_86,2025-04-24,2,122.79
prod_86,2025-04-25,20,100.44
prod_86,2025-04-26,30,129.7
prod_86,2025-04-27,45,74.42
prod_86,2025-04-28,25,23.96
prod_86,2025-04-29,1,185.98
prod_86,2025-04-30,42,146.45
prod_86,2025-05-01,1,74.86
prod_86,2025-05-02,27,192.6
prod_86,2025-05-03,46,49.35
prod_86,2025-05-04,4,29.68
prod_86,2025-05-05,7,80.81
prod_86,2025-05-06,49,134.19
prod_86,2025-05-07,4,21.48
prod_86,2025-05-08,20,144.05
prod_86,2025-05-09,6,158.37
prod_86,2025-05-10,10,180.04
prod_86,2025-05-11,6,14.87
prod_86,2025-05-12,36,125.19
prod_86,2025-05-13,21,133.82
prod_86,2025-05-14,34,115.81
prod_86,2025-05-15,2,32.49
prod_86,2025-05-16,22,171.12
prod_86,2025-05-17,7,120.06
prod_86,2025-05-18,45,67.63
prod_86,2025-05-19,41,118.32
prod_86,2025-05-20,22,131.51
prod_86,2025-05-21,46,107.72
prod_86,2025-05-22,18,32.02
prod_86,2025-05-23,46,28.53
prod_86,2025-05-24,32,135.85
prod_86,2025-05-25,3,111.96
prod_86,2025-05-26,9,137.44
prod_86,2025-05-27,19,112.04
prod_86,2025-05-28,47,111.45
prod_86,2025-05-29,8,182.95
prod_86,2025-05-30,45,106.66
prod_86,2025-05-31,8,40.7
prod_86,2025-06-01,17,182.01
prod_86,2025-06-02,39,72.03
prod_86,2025-06-03,36,80.87
prod_86,2025-06-04,38,112.25
prod_86,2025-06-05,34,138.75
prod_86,2025-06-06,31,124.06
prod_86,2025-06-07,14,179.24
prod_86,2025-06-08,13,35.19
prod_86,2025-06-09,15,51.97
prod_86,2025-06-10,41,30.54
prod_86,2025-06-11,35,35.33
prod_86,2025-06-12,41,170.1
prod_86,2025-06-13,18,119.25
prod_86,2025-06-14,26,123.86
prod_86,2025-06-15,45,142.51
prod_86,2025-06-16,11,79.01
prod_86,2025-06-17,2,97.2
prod_86,2025-06-18,2,157.72
prod_86,2025-06-19,2,180.68
prod_86,2025-06-20,43,191.66
prod_86,2025-06-21,23,44.23
prod_86,2025-06-22,41,153.86
prod_86,2025-06-23,32,88.35
prod_86,2025-06-24,21,170.94
prod_86,2025-06-25,0,178.56
prod_86,2025-06-26,23,100.13
prod_86,2025-06-27,14,28.11
prod_86,2025-06-28,15,196.26
prod_86,2025-06-29,45,168.6
prod_86,2025-06-30,21,37.51
prod_86,2025-07-01,10,83.09
prod_86,2025-07-02,4,142.39
prod_86,2025-07-03,44,73.79
prod_86,2025-07-04,10,173.02
prod_86,2025-07-05,34,152.08
prod_86,2025-07-06,31,92.25
prod_86,2025-07-07,47,92.67
prod_86,2025-07-08,0,187.82
prod_86,2025-07-09,3,171.98
prod_86,2025-07-10,11,16.04
prod_86,2025-07-11,21,65.7
prod_86,2025-07-12,1,73.14
prod_86,2025-07-13,3,193.1
prod_86,2025-07-14,20,34.4
prod_86,2025-07-15,28,94.05
prod_86,2025-07-16,30,14.76
prod_86,2025-07-17,1,173.56
prod_86,2025-07-18,10,53.25
prod_86,2025-07-19,36,80.96
prod_86,2025-07-20,41,121.63
prod_86,2025-07-21,13,134.71
prod_86,2025-07-22,10,174.91
prod_86,2025-07-23,29,88.28
prod_86,2025-07-24,20,112.38
prod_86,2025-07-25,44,129.07
prod_86,2025-07-26,21,82.01
prod_86,2025-07-27,5,185.07
prod_86,2025-07-28,36,77.1
prod_86,2025-07-29,4,64.58
prod_86,2025-07-30,15,167.84
prod_86,2025-07-31,41,47.99
prod_86,2025-08-01,27,134.84
prod_86,2025-08-02,16,66.48
prod_86,2025-08-03,12,60.14
prod_86,2025-08-04,34,167.04
prod_86,2025-08-05,19,178.38
prod_86,2025-08-06,47,31.77
prod_86,2025-08-07,7,135.05
prod_86,2025-08-08,4,11.64
prod_86,2025-08-09,38,89.51
prod_86,2025-08-10,48,67.41
prod_86,2025-08-11,39,51.56
prod_86,2025-08-12,18,46.27
prod_86,2025-08-13,6,13.99
prod_86,2025-08-14,46,162.0
prod_86,2025-08-15,23,15.29
prod_86,2025-08-16,49,86.55
prod_86,2025-08-17,31,109.44
prod_86,2025-08-18,39,58.48
prod_86,2025-08-19,32,47.27
prod_86,2025-08-20,19,147.79
prod_86,2025-08-21,21,134.04
prod_86,2025-08-22,0,139.08
prod_86,2025-08-23,44,111.37
prod_86,2025-08-24,12,38.0
prod_86,2025-08-25,25,85.76
prod_86,2025-08-26,9,12.76
prod_86,2025-08-27,4,40.6
prod_86,2025-08-28,22,159.51
prod_86,2025-08-29,9,90.61
prod_86,2025-08-30,31,112.69
prod_86,2025-08-31,27,72.94
prod_86,2025-09-01,35,34.61
prod_86,2025-09-02,5,175.88
prod_86,2025-09-03,36,77.21
prod_86,2025-09-04,7,48.78
prod_86,2025-09-05,1,48.1
prod_86,2025-09-06,6,168.52
prod_86,2025-09-07,27,48.03
prod_86,2025-09-08,21,63.93
prod_86,2025-09-09,8,175.25
prod_86,2025-09-10,1,80.7
prod_86,2025-09-11,24,46.31
prod_86,2025-09-12,24,65.09
prod_86,2025-09-13,17,136.02
prod_86,2025-09-14,23,13.25
prod_86,2025-09-15,18,23.75
prod_86,2025-09-16,33,33.56
prod_87,2025-03-21,19,101.01
prod_87,2025-03-22,12,59.3
prod_87,2025-03-23,15,162.69
prod_87,2025-03-24,2,143.36
prod_87,2025-03-25,24,115.58
prod_87,2025-03-26,9,182.92
prod_87,2025-03-27,24,176.42
prod_87,2025-03-28,39,35.15
prod_87,2025-03-29,20,114.36
prod_87,2025-03-30,18,147.08
prod_87,2025-03-31,37,23.76
prod_87,2025-04-01,36,74.59
prod_87,2025-04-02,11,171.31
prod_87,2025-04-03,25,26.3
prod_87,2025-04-04,9,69.72
prod_87,2025-04-05,34,170.32
prod_87,2025-04-06,26,76.29
prod_87,2025-04-07,46,169.05
prod_87,2025-04-08,12,92.71
prod_87,2025-04-09,27,57.6
prod_87,2025-04-10,42,27.67
prod_87,2025-04-11,2,141.96
prod_87,2025-04-12,7,46.04
prod_87,2025-04-13,14,166.53
prod_87,2025-04-14,41,105.07
prod_87,2025-04-15,11,165.15
prod_87,2025-04-16,15,45.45
prod_87,2025-04-17,39,152.77
prod_87,2025-04-18,17,94.24
prod_87,2025-04-19,38,69.55
prod_87,2025-04-20,41,39.12
prod_87,2025-04-21,19,14.82
prod_87,2025-04-22,13,160.58
prod_87,2025-04-23,11,192.71
prod_87,2025-04-24,9,36.87
prod_87,2025-04-25,49,166.77
prod_87,2025-04-26,44,136.18
prod_87,2025-04-27,34,78.08
prod_87,2025-04-28,35,51.11
prod_87,2025-04-29,32,77.36
prod_87,2025-04-30,47,140.87
prod_87,2025-05-01,7,89.83
prod_87,2025-05-02,28,183.39
prod_87,2025-05-03,22,44.44
prod_87,2025-05-04,38,152.53
prod_87,2025-05-05,44,116.56
prod_87,2025-05-06,47,55.59
prod_87,2025-05-07,16,118.18
prod_87,2025-05-08,2,133.67
prod_87,2025-05-09,10,170.63
prod_87,2025-05-10,36,48.79
prod_87,2025-05-11,19,175.9
prod_87,2025-05-12,21,125.12
prod_87,2025-05-13,35,170.11
prod_87,2025-05-14,8,159.65
prod_87,2025-05-15,10,128.08
prod_87,2025-05-16,5,101.3
prod_87,2025-05-17,22,46.29
prod_87,2025-05-18,9,128.02
prod_87,2025-05-19,2,169.19
prod_87,2025-05-20,43,60.87
prod_87,2025-05-21,10,132.95
prod_87,2025-05-22,15,21.72
prod_87,2025-05-23,39,10.71
prod_87,2025-05-24,0,195.28
prod_87,2025-05-25,30,141.11
prod_87,2025-05-26,8,78.77
prod_87,2025-05-27,11,86.58
prod_87,2025-05-28,37,42.39
prod_87,2025-05-29,30,83.02
prod_87,2025-05-30,9,88.98
prod_87,2025-05-31,6,49.17
prod_87,2025-06-01,19,106.8
prod_87,2025-06-02,21,189.26
prod_87,2025-06-03,29,62.91
prod_87,2025-06-04,16,171.9
prod_87,2025-06-05,0,13.68
prod_87,2025-06-06,9,184.44
prod_87,2025-06-07,14,25.62
prod_87,2025-06-08,4,89.37
prod_87,2025-06-09,41,182.85
prod_87,2025-06-10,21,137.18
prod_87,2025-06-11,28,191.1
prod_87,2025-06-12,12,31.57
prod_87,2025-06-13,2,35.18
prod_87,2025-06-14,16,86.08
prod_87,2025-06-15,15,134.44
prod_87,2025-06-16,42,11.95
prod_87,2025-06-17,12,36.55
prod_87,2025-06-18,34,173.05
prod_87,2025-06-19,13,145.48
prod_87,2025-06-20,45,132.42
prod_87,2025-06-21,39,162.92
prod_87,2025-06-22,11,43.37
prod_87,2025-06-23,0,121.51
prod_87,2025-06-24,36,184.05
prod_87,2025-06-25,30,52.72
prod_87,2025-06-26,42,91.74
prod_87,2025-06-27,40,115.8
prod_87,2025-06-28,30,34.8
prod_87,2025-06-29,29,58.64
prod_87,2025-06-30,43,105.05
prod_87,2025-07-01,41,164.62
prod_87,2025-07-02,3,37.5
prod_87,2025-07-03,26,188.15
prod_87,2025-07-04,19,54.5
prod_87,2025-07-05,11,26.96
prod_87,2025-07-06,1,113.99
prod_87,2025-07-07,39,109.27
prod_87,2025-07-08,8,148.5
prod_87,2025-07-09,15,22.82
prod_87,2025-07-10,18,135.76
prod_87,2025-07-11,28,55.82
prod_87,2025-07-12,43,157.86
prod_87,2025-07-13,38,76.73
prod_87,2025-07-14,46,165.1
prod_87,2025-07-15,11,126.75
prod_87,2025-07-16,40,127.19
prod_87,2025-07-17,7,50.09
prod_87,2025-07-18,42,119.72
prod_87,2025-07-19,31,110.6
prod_87,2025-07-20,8,49.28
prod_87,2025-07-21,9,125.63
prod_87,2025-07-22,9,103.54
prod_87,2025-07-23,45,147.32
prod_87,2025-07-24,41,126.19
prod_87,2025-07-25,45,34.18
